id,book_id,best_book_id,books_count,isbn13,authors,original_publication_year,original_title,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,image_url
7072,13227319,13227319,15,9781401235640,"Brian Azzarello, Cliff Chiang, Tony Akins, Dan Green, Matthew Wilson, Jared K. Fletcher",2012,"Wonder Woman, Volume 1: Blood",3.87,15698,16945,921,https://images.gr-assets.com/books/1336978265m/13227319.jpg
7074,13020,13020,401,9781904271350,"William Shakespeare, David Scott Kastan",1597,The History of Henry the Fourth,3.81,14988,18748,685,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7075,159061,159061,8,9780316236540,Ed Emberley,1992,"Go Away, Big Green Monster!",4.21,14322,14417,437,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7076,6606855,6606855,15,9781427817420,"Jinsei Kataoka, Kazuma Kondou",2007,デッドマン・ワンダーランド 1,4.2,12932,13675,307,https://images.gr-assets.com/books/1446490168m/6606855.jpg
7077,15096257,15096257,13,9781612184650,Linda Lafferty,2012,The Bloodletter's Daughter: A Novel of Old Bohemia,3.75,7654,13269,1185,https://images.gr-assets.com/books/1355074644m/15096257.jpg
7079,11666,11666,47,9780449911940,John Updike,1990,Rabbit at Rest,3.96,12221,12685,406,https://images.gr-assets.com/books/1320394471m/11666.jpg
7080,32426,32426,53,9780553582900,"David Axton, Dean Koontz",1976,Prison of Ice ,3.73,15271,16024,376,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7081,519933,519933,48,9780688163660,Diana Wynne Jones,1988,The Lives of Christopher Chant,4.22,17117,18344,428,https://images.gr-assets.com/books/1356549015m/519933.jpg
7082,382450,382450,63,9780553383060,George R.R. Martin,1982,Fevre Dream,3.85,12708,16199,1561,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7083,819667,819667,14,9780803725510,"Caralyn Buehner, Mark Buehner",2002,Snowmen at Night,4.23,15697,15854,408,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7085,15769463,23016364,14,9781478314610,Tara Sivec,2012,Futures and Frosting,4.28,16341,22833,1815,https://images.gr-assets.com/books/1344367548m/15769463.jpg
7087,18054175,22328544,47,9780062285540,Matthew Quick,2014,The Good Luck of Right Now,3.61,12230,14725,2320,https://images.gr-assets.com/books/1370898422m/18054175.jpg
7088,1605034,1605034,45,9780375424490,Alexander McCall Smith,2008,The Miracle at Speedy Motors ,4.09,16887,18599,1200,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7089,3759,3759,131,9780142002050,Ian Fleming,1959,Goldfinger,3.8,13267,15321,689,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7090,371456,371456,181,9783746611100,Émile Zola,1880,Nana,3.84,13610,15562,424,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7091,12988089,12988089,15,9781442454150,Richard Paul Evans,2012,Rise of the Elgen,4.29,15152,16060,1473,https://images.gr-assets.com/books/1332381957m/12988089.jpg
7092,103035,103035,45,9780743417330,Clive Barker,1988,Cabal,3.92,13557,15140,374,https://images.gr-assets.com/books/1405259936m/103035.jpg
7093,347143,347143,32,9780307356370,Tom Perrotta,2007,The Abstinence Teacher,3.24,13303,14980,2254,https://images.gr-assets.com/books/1320459201m/347143.jpg
7095,144127,144127,32,9780812541620,David Farland,1998,The Sum of All Men,3.74,14938,15694,411,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7096,17329041,17329041,30,9780241963750,Suzanne Rindell,2013,The Other Typist,3.55,7107,14844,2515,https://images.gr-assets.com/books/1385399311m/17329041.jpg
7098,35125,35125,45,9782290011160,Alan Dean Foster,1979,Alien,4.08,13669,14259,272,https://images.gr-assets.com/books/1332019229m/35125.jpg
7099,8805443,8805443,40,9780399157070,Robert Crais,2011,The Sentry,4.2,14248,15561,837,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7100,13111733,18338465,14,9781456527730,J.M. Darhower,2014,Sempre,4.21,14217,23525,2491,https://images.gr-assets.com/books/1340797919m/13111733.jpg
7101,17333171,17333171,16,9780425270680,Ilona Andrews,2015,Magic Shifts,4.47,16363,20829,1808,https://images.gr-assets.com/books/1414091260m/17333171.jpg
7102,961833,961833,36,9780553573760,Susanna Kearsley,1994,Mariana,4.06,13572,17781,1947,https://images.gr-assets.com/books/1330496361m/961833.jpg
7103,6678,6678,68,9780141311420,"Roald Dahl, Quentin Blake",1986,Going Solo,4.04,14086,16071,986,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7104,517344,517344,34,9780786838820,"Sara Pennypacker, Marla Frazee",2006,"Clementine (Clementine, #1)",3.9,15584,16189,1602,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7105,8752885,8752885,23,9781841498870,Daniel Abraham,2011,The Dragon's Path,3.78,13508,15494,1117,https://images.gr-assets.com/books/1292362307m/8752885.jpg
7106,402128,402128,89,9780151686570,"T.S. Eliot, Edward Gorey",1939,Old Possum's Book of Practical Cats,4.09,15410,17494,852,https://images.gr-assets.com/books/1327882662m/402128.jpg
7107,25106926,25106926,28,9781471132970,Philippa Gregory,2015,The Taming of the Queen,3.89,9793,15631,1538,https://images.gr-assets.com/books/1433348581m/25106926.jpg
7109,39792,39792,92,9781565849940,"Henning Mankell, Laurie Thompson",1994,Mannen som log,3.93,12545,15130,661,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7110,16012,16012,11,9781931514610,Ai Yazawa,2000,Paradise Kiss 1,4.11,14065,14196,191,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7111,4485966,4485966,33,9781591842250,Geoff Colvin,2008,Talent Is Overrated: What Really Separates World-Class Performers from Everybody Else,3.96,12511,13454,816,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7112,3122173,3122173,20,9780312947060,Sherrilyn Kenyon,2008,One Silent Night,4.13,21869,23318,750,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7113,61906,61906,45,9780743468400,Lois McMaster Bujold,1986,The Warrior's Apprentice,4.29,15782,17960,914,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7115,62103,62103,6,9780805017230,"George C. Perry, Clive Barda, Jane Rice, Andrew Lloyd Webber",1987,The Complete Phantom of the Opera,4.29,13681,13752,58,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7116,295834,295834,30,9780810993240,"Michael Buckley, Peter Ferguson",2005,The Unusual Suspects,4.22,17793,18509,853,https://images.gr-assets.com/books/1276514128m/295834.jpg
7117,174845,174845,42,9780060608520,Dietrich Bonhoeffer,1939,Gemeinsames Leben,4.29,12811,14093,716,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7118,228992,228992,33,9780345418490,Stephen R. Donaldson,1983,The White Gold Wielder,4.01,14117,15569,143,https://images.gr-assets.com/books/1329385743m/228992.jpg
7119,203288,203288,35,9780345334310,Anne McCaffrey,1969,The Ship Who Sang,4.0,18613,19183,337,https://images.gr-assets.com/books/1355931323m/203288.jpg
7120,23168817,23168817,28,9780765377080,"Liu Cixin, Joel Martinsen",2008,黑暗森林,4.38,12476,16560,1669,https://images.gr-assets.com/books/1412064931m/23168817.jpg
7121,11806716,11806716,25,9781841499000,Mira Grant,2012,Blackout,4.11,14819,16807,1621,https://images.gr-assets.com/books/1317680509m/11806716.jpg
7122,9489502,9489502,48,9781455500130,"Douglas Preston, Lincoln Child",2011,Cold Vengance,4.09,13230,16767,1222,https://images.gr-assets.com/books/1344264848m/9489502.jpg
7123,32443,32443,52,9780425153970,"Leigh Nichols, Dean Koontz",1981,The Eyes of Darkness,3.85,14002,14761,296,https://images.gr-assets.com/books/1328218196m/32443.jpg
7124,47957,47957,22,9780451456720,Anne Bishop,1999,Heir to the Shadows,4.33,18541,20479,556,https://images.gr-assets.com/books/1325423413m/47957.jpg
7126,84844,84844,45,9780752815400,Tami Hoag,1996,Guilty as Sin (Deer Lake #2),4.1,13575,14540,284,https://images.gr-assets.com/books/1340516937m/84844.jpg
7127,153007,153007,19,9780446610020,Jacqueline Carey,2006,Kushiel's Scion,4.19,16358,17564,539,https://images.gr-assets.com/books/1344265086m/153007.jpg
7128,89185,89185,36,9780441010650,Alastair Reynolds,2001,Chasm City,4.12,13802,15124,599,https://images.gr-assets.com/books/1309203334m/89185.jpg
7129,6791212,6791212,38,9780230744270,Martin Sixsmith,2009,"The Lost Child of Philomena Lee: A Mother, Her Son And A Fifty Year Search",3.65,7261,12619,1583,https://images.gr-assets.com/books/1338612242m/6791212.jpg
7130,438024,438024,27,9780545010310,Jim Benton,2004,Let's Pretend This Never Happened (Dear Dumb Diary #1),3.98,13347,14089,592,https://images.gr-assets.com/books/1328861650m/438024.jpg
7131,1432370,1432370,34,9780786868920,Liz Murray,2010,"Breaking Night: A Memoir of Forgiveness, Survival, and My Journey from Homeless to Harvard",4.19,12664,14186,1952,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7132,8315872,8315872,36,9780399157040,"J.D. Robb, Nora Roberts",2011,Treachery in Death,4.43,17289,19938,1093,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7133,17797253,17797253,22,9780345516530,Nancy Horan,2014,Under the Wide and Starry Sky,3.57,12105,14189,2512,https://images.gr-assets.com/books/1367256646m/17797253.jpg
7135,11908,11908,75,9780143039570,"Saul Bellow, Christopher Hitchens",1953,The Adventures of Augie March,3.84,12830,13746,824,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7137,47345,47345,58,9780743225080,Tony Parsons,1999,Man and Boy,3.55,11603,13042,527,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7138,10115,10115,30,9780330353820,Margaret George,1997,The Memoirs of Cleopatra,4.17,14235,16088,1045,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7139,10503124,10503124,48,9780345505510,Steve Berry,2011,The Jefferson Key,3.88,13472,15574,1138,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7140,18339630,18339630,26,9780345808000,Miriam Toews,2014,All My Puny Sorrows,3.93,11602,13834,1981,https://images.gr-assets.com/books/1416181263m/18339630.jpg
7141,18339743,18339743,4,9780804138570,Miranda Beverly-Whittemore,2014,Bittersweet,3.44,11544,13835,1677,https://images.gr-assets.com/books/1404476771m/18339743.jpg
7142,513367,513367,34,9780553342540,John Gribbin,1984,In Search of Schrödinger's Cat : Quantum Physics And Reality,4.0,12399,13369,335,https://images.gr-assets.com/books/1440464162m/513367.jpg
7143,62571,62571,37,9780765357050,F. Paul Wilson,1981,The Keep ,3.98,13211,14610,531,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7145,60929,60929,24,9780446603780,Octavia E. Butler,1987,Dawn,4.1,13744,16060,1533,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7146,164323,164323,48,9780553383670,David A. Vise,2006,"The Google Story: Inside the Hottest Business, Media, and Technology Success of Our Time",3.81,11158,11814,471,https://images.gr-assets.com/books/1320394284m/164323.jpg
7147,3344411,3344411,86,9781933633630,"Hans Fallada, Michael Hofmann, Geoff Wilkes",1947,Jeder stirbt für sich allein,4.21,6838,15445,2062,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7148,24934065,24934065,33,9780698410430,Alwyn Hamilton,2016,Rebel of the Sands,3.96,16789,23329,4449,https://images.gr-assets.com/books/1446829335m/24934065.jpg
7149,21618,21618,34,9780441005670,Joe Haldeman,1997,Forever Peace ,3.73,14124,14669,365,https://images.gr-assets.com/books/1267317517m/21618.jpg
7150,762064,762064,50,9780425178580,"J.D. Robb, Nora Roberts",2001,Betrayal in Death,4.31,19215,21430,594,https://images.gr-assets.com/books/1388255545m/762064.jpg
7151,123632,123632,55,9780440351830,"C.G. Jung, Joseph L. Henderson, Aniela Jaffé, Jolande Jacobi, John Freeman, Marie-Louise von Franz",1964,Man and His Symbols,4.18,12463,13625,426,https://images.gr-assets.com/books/1327336291m/123632.jpg
7152,625554,20178265,8,9781590383640,Gerald N. Lund,1994,"The Work and the Glory, Vol. 1: Pillar of Light",4.28,12722,14255,894,https://images.gr-assets.com/books/1416338631m/625554.jpg
7153,7955881,7955881,16,9780545208860,Kazu Kibuishi,2010,Amulet: Book Three: The Cloud Searchers,4.36,15936,16272,934,https://images.gr-assets.com/books/1422028852m/7955881.jpg
7154,27276262,27276262,30,9781501126220,Steven  Rowley,2016,Lily and the Octopus,3.74,13667,16201,3346,https://images.gr-assets.com/books/1499086357m/27276262.jpg
7155,3447,3447,29,9780618709860,Tim O'Brien,1994,In the Lake of the Woods,3.78,12441,13658,1156,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7156,6264710,6264710,45,9780312949820,"Lisa Kleypas, Rosalyn Landor",2009,Tempt Me at Twilight,4.18,23125,25056,1295,https://images.gr-assets.com/books/1380326419m/6264710.jpg
7157,12677913,12677913,31,9781402798440,Colleen Houck,2012,Tiger's Destiny,4.41,18503,19385,2057,https://images.gr-assets.com/books/1340738756m/12677913.jpg
7158,372385,372385,51,9780440222700,Harlan Coben,1997,Back Spin,3.96,14333,17019,741,https://images.gr-assets.com/books/1431404184m/372385.jpg
7160,13605727,13605727,14,9781937053410,Jennifer L. Armentrout,2012,Elixir,4.41,21974,23481,1561,https://images.gr-assets.com/books/1336124504m/13605727.jpg
7161,17452179,17452179,47,9780571297890,Louise Doughty,2013,Apple Tree Yard,3.71,10082,15670,1588,https://images.gr-assets.com/books/1371030400m/17452179.jpg
7162,136642,136642,53,9782841873910,"Douglas Preston, Lincoln Child",2000,The Ice Limit,3.97,12250,15065,563,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7164,8356487,8356487,27,9780316127200,Gail Carriger,2011,Heartless,4.07,22670,24880,2100,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7165,389827,389827,23,9780764200110,Janette Oke,1983,When Calls the Heart,4.19,13609,15495,708,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7167,133241,133241,60,9780671870120,Julie Garwood,1993,Saving Grace,4.25,19061,20493,632,https://images.gr-assets.com/books/1304789462m/133241.jpg
7168,7198269,7198269,47,9780312605380,Lisa Kleypas,2010,Married By Morning,4.14,22830,24614,1304,https://images.gr-assets.com/books/1380326600m/7198269.jpg
7169,30593,30593,90,9781400041980,"Vladimir Nabokov, David Lodge",1953,Pnin,3.9,11538,14007,986,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7170,76661,76661,17,9780345322230,Piers Anthony,1987,"Being a Green Mother (Incarnations of Immortality, #5)",3.95,15569,15986,197,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7171,3334563,3334563,20,9781905294960,Cornelia Funke,1990,Inkheart,4.17,14014,15215,452,https://images.gr-assets.com/books/1346484626m/3334563.jpg
7172,537094,537094,163,9781419176520,Nikolai Gogol,1842,Шинель,4.12,12091,16469,1073,https://images.gr-assets.com/books/1448040003m/537094.jpg
7173,102030,102030,52,9784770019580,"Eiji Yoshikawa, Charles Terry, Edwin O. Reischauer",1935,宮本武蔵 Miyamoto Musashi,4.43,9574,11744,759,https://images.gr-assets.com/books/1327942522m/102030.jpg
7174,6696465,6696465,16,9780545052430,Wendy Mass,2010,Finally,4.19,13268,14951,1114,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7175,6398972,6398972,56,9780385532460,John Grisham,2008,Ford County,3.56,13770,16272,1759,https://images.gr-assets.com/books/1320454906m/6398972.jpg
7176,93157,93157,269,9780140436040,Matthew      Lewis,1796,The Monk,3.8,13633,16888,1206,https://images.gr-assets.com/books/1365712491m/93157.jpg
7177,23281640,23281640,19,9780399168800,John Sandford,2015,Gathering Prey,4.18,9757,14944,1355,https://images.gr-assets.com/books/1417985559m/23281640.jpg
7178,17232261,17232261,32,9780345522020,Jamie Ford,2013,Songs of Willow Frost,3.64,13645,15237,2449,https://images.gr-assets.com/books/1367527068m/17232261.jpg
7179,280366,280366,82,9780312340700,"Arnaldur Indriðason, Bernard Scudder",2000,Mýrin,3.8,11803,16035,1442,https://images.gr-assets.com/books/1316129835m/280366.jpg
7180,28568,28568,59,9780743437810,Jeffery Deaver,2003,The Vanished Man,4.08,13353,15480,616,https://images.gr-assets.com/books/1257881028m/28568.jpg
7182,324737,324737,28,9780310211880,"Jim Cymbala, Dean Merrill",1997,"Fresh Wind, Fresh Fire",4.24,11677,12242,282,https://images.gr-assets.com/books/1384258871m/324737.jpg
7183,12291438,12291438,18,9780062128030,Megan Shepherd,2013,The Madman’s Daughter,3.69,17647,19008,3298,https://images.gr-assets.com/books/1354155885m/12291438.jpg
7184,16131072,16131072,35,9780316211220,"James Patterson, Howard Roughan",2013,Second Honeymoon,3.89,11418,14899,1207,https://images.gr-assets.com/books/1352225697m/16131072.jpg
7186,55352,55352,12,9780786891120,George Carlin,1997,Brain Droppings,4.11,13255,13900,394,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7187,8696,8696,42,9780345371980,"Douglas Adams, Mark Carwardine",1990,Last Chance to See,4.33,13860,15440,845,https://images.gr-assets.com/books/1327867839m/8696.jpg
7188,1653655,1653655,13,9780439903450,Gordon Korman,2008,Swindle,3.94,13562,14061,1154,https://images.gr-assets.com/books/1328843225m/1653655.jpg
7190,15832932,15832932,20,9780803739090,Huntley Fitzpatrick,2014,What I Thought Was True,3.71,16390,17545,1753,https://images.gr-assets.com/books/1479774148m/15832932.jpg
7192,10429037,10429037,16,9780062081860,Sara Shepard,2011,Ruthless,3.93,16885,17869,906,https://images.gr-assets.com/books/1314802629m/10429037.jpg
7193,18667976,18667976,19,9780399162180,Beatriz Williams,2014,The Secret Life of Violet Grant,3.97,12825,14706,1669,https://images.gr-assets.com/books/1393212446m/18667976.jpg
7194,37338,16087857,23,9780425213610,Shayla Black,2007,Wicked Ties,3.97,22097,24470,1360,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7195,47878,47878,21,9780439846650,Jenny Nimmo,2007,"Charlie Bone and the Beast (The Children of the Red King, # 6)",3.93,16397,16803,264,https://images.gr-assets.com/books/1290344896m/47878.jpg
